entregar				to deliver					verb			24	20930432	Level24 VerbsPresent2Part1
estar				to be (quality, location, feeling)					verb			24	20930436	Level24 VerbsPresent2Part1
estudiar				to study					verb	N/A		24	20930452	Level24 VerbsPresent2Part1
firmar				to sign					verb			24	20930457	Level24 VerbsPresent2Part1
importar				to matter, to import					verb			24	20930471	Level24 VerbsPresent2Part1
incluir				to include					verb	N/A		25	20930476	Level25 VerbsPresent2Part2
jugar				to play	to play				verb	N/A		25	20930485	Level25 VerbsPresent2Part2
llegar				to arrive					verb			25	20930501	Level25 VerbsPresent2Part2
llevar				to take, to carry, to wear (l..)					verb	N/A		25	20930514	Level25 VerbsPresent2Part2
mirar				to look at					verb			25	20930540	Level25 VerbsPresent2Part2
mostrar			ensenar + noun	to show					verb			25	20930556	Level25 VerbsPresent2Part2
parecer				to seem					verb	N/A		25	20931039	Level25 VerbsPresent2Part2
pensar				to think					verb			25	20931049	Level25 VerbsPresent2Part2
pesar				to weigh					verb			25	20931057	Level25 VerbsPresent2Part2
presentar				to introduce					verb			25	20931059	Level25 VerbsPresent2Part2
probar				to try, to test, to taste (p..)	to have a go				verb			25	20931088	Level25 VerbsPresent2Part2
quedar				to remain					verb	N/A		25	20931165	Level25 VerbsPresent2Part2
recordar				to remember					verb	N\A		25	20931175	Level25 VerbsPresent2Part2
requerir				to require					verb			25	20931180	Level25 VerbsPresent2Part2
respetar				to respect					verb	n/a		25	20931183	Level25 VerbsPresent2Part2
saber				to know (information, skills)					verb			25	20931196	Level25 VerbsPresent2Part2
seguir				to follow, to continue					verb			25	20931203	Level25 VerbsPresent2Part2
sentir				to feel					verb			25	20931210	Level25 VerbsPresent2Part2
servir				to serve					verb			25	20931216	Level25 VerbsPresent2Part2
soñar				to dream				soñar	verb			25	20931219	Level25 VerbsPresent2Part2
tomar				to take, to drink (t..)					verb			25	20931223	Level25 VerbsPresent2Part2
venir				to come					verb	N/A		25	20931228	Level25 VerbsPresent2Part2
visitar				to visit					verb			25	20931229	Level25 VerbsPresent2Part2
volver				to return (v..)					verb	N/A		25	20931230	Level25 VerbsPresent2Part2
alguno			algun, alguno, alguna, algunos, algunas	some	some, any, some / a few, some; any, some (any), somebody, some, somebody, anybody				adjective	masculine		26	20991602	Determiners Level26
ambos				both					adjective			26	20991604	Determiners Level26
aquel				that (over there)					adjective/pronoun	m		26	20991611	Determiners Level26
cada				each					pronoun /adj			26	20991613	Determiners Level26
cualquier				any					adjective	N/A		26	20991629	Determiners Level26
cuantos				a few (c..)								26	20991652	Determiners Level26
ese				that					demonstrative adjective	masculine		26	20991659	Determiners Level26
este	éste			this	east				adjective/pronoun			26	20991677	Determiners Level26
mucho				a lot, much					adj /adverb /pronoun	maculine		26	20991835	Determiners Level26
ninguno				no (not one)	none				pronoun	m		26	20991856	Determiners Level26
otro				other					adjective	m		26	20991895	Determiners Level26
poco				few, little (p..)	little, few				adjective	masculine		26	20991900	Determiners Level26
todo				all	all				adjective	m		26	20991931	Determiners Level26
uno				one	een, I unite				number	m		26	20991935	Determiners Level26
absolutamente				absolutely					adverb			27	21109152	AdverbsPart1 Level27
actualmente				currently	nowadays, at present, currently, at the moment			ak-twal-men'-teh	adverb			27	21109156	AdverbsPart1 Level27
adelante				forward					adverb			27	21109158	AdverbsPart1 Level27
además				besides	beside, moreover, in addition, futhermore				adverb	n/a		27	21109166	AdverbsPart1 Level27
ahora				now				ah-o’-rah	adverb /conjunction	N/A		27	21109175	AdverbsPart1 Level27
allí		allá	alli, ahi, alla, ahi, alla, ahi, alli	there					adverb	N/A		27	21109177	AdverbsPart1 Level27
alrededor				around					adverb			27	21109184	AdverbsPart1 Level27
anteriormente				previously	ADJ: previous, prior; ADV: previously, above, previously				adverb			27	21109192	AdverbsPart1 Level27
antes				before					adverb	N/A		27	21109196	AdverbsPart1 Level27
apenas				hardly					adverb	N/A		27	21109201	AdverbsPart1 Level27
aproximadamente				approximately					adverb			27	21109227	AdverbsPart1 Level27
aquí				here					adverb	N/A		27	21109230	AdverbsPart1 Level27
así				like that					adverb	N/A		27	21109244	AdverbsPart1 Level27
aún				still (a..)					adverb	N/A		27	21109256	AdverbsPart1 Level27
bastante				enough, quite (b..)	pretty				adjective	m/f		27	21109262	AdverbsPart1 Level27
bien				well					adjective	m/f		27	21109272	AdverbsPart1 Level27
casi				almost					adverb	N/A		27	21109276	AdverbsPart1 Level27
completamente				completely					adverb			27	21109278	AdverbsPart1 Level27
debajo				underneath					adverb			27	21109282	AdverbsPart1 Level27
definitivamente				definitely	clearly, once and for all				adverbe			27	21109286	AdverbsPart1 Level27
demasiado				too much					adverb/adjective	masculine		27	21109291	AdverbsPart1 Level27
despacio				slowly (d..)				day - spa - see - oh	adverb	N/A		27	21109297	AdverbsPart1 Level27
después			tras, despues de, despues de, despue de que, despues  de , que, despues (de) que	after					adverb	N/A		27	21109306	AdverbsPart1 Level27
dónde				where					conjunction	N/A		27, 34	21109311	AdverbsPart1 Level27 Level34 PlacesPart1
entonces				then (e..)				en-ton'-ses	adverb	N/A		28	21109318	AdverbsPart2 Level28
especialmente				especially					adverb			28	21109322	AdverbsPart2 Level28
exactamente				exactly					adverb			28	65257628	AdverbsPart2 Level28
fácilmente				easily					adverb			28	21109329	AdverbsPart2 Level28
general				general					adjective	n/a		28	21109337	AdverbsPart2 Level28
generalmente				usually	generally/ usually, generally, ordinarily; generally				adverb			28	21109348	AdverbsPart2 Level28
igualmente				equally, likewise	equally, back at you				adverb			28	21109354	AdverbsPart2 Level28
inmediatamente				immediately					adverb			28	21109411	AdverbsPart2 Level28
jamás				never (j..)					adverb	N/A		28	21110142	AdverbsPart2 Level28
lentamente				slowly (l..)					adverb			28	21110146	AdverbsPart2 Level28
luego			mas tarde, tardio	then, later (l..)	then, next, then, then, later, later, then, after, next, then, next, later on, after, later, then/next, then (later), then, next, later, then (not entonces), then (alt)				adverb	N/A		28	21110151	AdverbsPart2 Level28
más			mas aun	more					adverb	N/A		28	21110155	AdverbsPart2 Level28
menos				less	till				adverb	N/A		28	21110164	AdverbsPart2 Level28
muy				very					adverb			28	21110185	AdverbsPart2 Level28
naturalmente				naturally					adverb			28	21110189	AdverbsPart2 Level28
necesariamente				necessarily					adverb			28	21110193	AdverbsPart2 Level28
normalmente				normally	usually				adverb			28	21110197	AdverbsPart2 Level28
nuevamente				again					adverb			28	21110201	AdverbsPart2 Level28
nunca				never (n..)					adverb			28	21110219	AdverbsPart2 Level28
perfectamente				perfectly					adverb			28	21110238	AdverbsPart2 Level28
posiblemente				possibly					adverb			28	21110241	AdverbsPart2 Level28
prácticamente				practically					adverb			28	21110257	AdverbsPart2 Level28
principalmente				principally	mainly				adverb			28	21110266	AdverbsPart2 Level28
probablemente				probably					adverb			28	21110269	AdverbsPart2 Level28
pronto				soon	soon				adverb	m		28	21110280	AdverbsPart2 Level28
lejos				far								28	65609895	AdverbsPart2 Level28
quizá				perhaps					adverb	N/A		29	21110288	AdverbsPart3 Level29
rápidamente				quickly					adverb			29	21110589	AdverbsPart3 Level29
realmente				really					adverb	N/A		29	21110602	AdverbsPart3 Level29
recientemente				recently					adverb			29	21110610	AdverbsPart3 Level29
relativamente				relatively					adverb			29	21110615	AdverbsPart3 Level29
seguramente				certainly					adverb			29	21110620	AdverbsPart3 Level29
siempre				always					adverb			29	21110623	AdverbsPart3 Level29
simplemente				simply					adverb			29	21110626	AdverbsPart3 Level29
solamente				only, just (s..mente)					adverb			29	21110630	AdverbsPart3 Level29
por supuesto				of course	of course, certainly, for sure, no problem			idiom	expression	n/a		29	21111707	AdverbsPart3 Level29
también				also, too								29	21111828	AdverbsPart3 Level29
tampoco				neither (t..)					adverb	N/A		29	21111970	AdverbsPart3 Level29
tan				so, as (much)	so, as, so; the same as, just like, so, such, as				adverb	N/A		29	21112356	AdverbsPart3 Level29
todavía				still (t..)					adverb	N/A		29	21112374	AdverbsPart3 Level29
totalmente				totally					adverb			29	21112378	AdverbsPart3 Level29
únicamente				only (solely) (ú..)	only							29	21112508	AdverbsPart3 Level29
ya				already					adverb	N/A		29	21112528	AdverbsPart3 Level29
el alcohol				the alcohol					noun	m		30	21441847	Level30 ObjectsPart1
el aparato				the apparatus	braces				noun	m		30	21441851	Level30 ObjectsPart1
el arma				the gun								30	21441869	Level30 ObjectsPart1
el auto				the car (a..)			car (not vehiculo, coche, carro, or automovil)		noun	m		30	21441877	Level30 ObjectsPart1
el autobús				the bus					noun	m		30	21441885	Level30 ObjectsPart1
el avión				the airplane					noun	m		30	21441892	Level30 ObjectsPart1
la bandera				the flag					noun	f		30	21441895	Level30 ObjectsPart1
el barco				the ship	boat				noun	m		30	21441899	Level30 ObjectsPart1
la batería				the battery					noun	f		30	21441921	Level30 ObjectsPart1
la bicicleta				the bicycle								30	21441929	Level30 ObjectsPart1
la bola		la pelota		the ball		la pelota			noun	f		30	21441934	Level30 ObjectsPart1
el bolígrafo				the pen (b..)	pen, ball point pen, ball-point pen				noun	m		30	21441941	Level30 ObjectsPart1
la bolsa				the bag					noun	f		30	21441943	Level30 ObjectsPart1
la bomba				the bomb					noun	f		30	21441951	Level30 ObjectsPart1
la botella				the bottle					noun	f		30	21441955	Level30 ObjectsPart1
la cadena				the chain	(toilet) flush, chain				noun	f		30	21441961	Level30 ObjectsPart1
la caja				the box, the cash register					noun	f		30	21441964	Level30 ObjectsPart1
la cámara			la camara fotografica, maquina de fotos	the camera					noun	f		30	21441971	Level30 ObjectsPart1
la llave				the key (l..)					noun	f		30, 31	17294078	Level30 Level31 ObjectsPart1 ObjectsPart2
la campana				the bell	church bell				noun	f		30	21441979	Level30 ObjectsPart1
el celular				the mobile phone	cell phone, cellphone							31	21441993	Level31 ObjectsPart2
el coche				the car (c..)					noun	m		31	21442001	Level31 ObjectsPart2
la columna				the column					noun	f		31	21442007	Level31 ObjectsPart2
la computadora			calculador electronico	the computer					noun	f		31	21442011	Level31 ObjectsPart2
la copa				the cup (c..)					noun	f		31	21442015	Level31 ObjectsPart2
la cosa				the thing					noun	f		31	21442062	Level31 ObjectsPart2
el dinero				the money					noun	m		31	21442072	Level31 ObjectsPart2
el documento				the document					noun	m		31	21442076	Level31 ObjectsPart2
el dólar				the dollar					noun	masculine		31	21442079	Level31 ObjectsPart2
la foto				the photo (..o)					noun	f		31	21442083	Level31 ObjectsPart2
la fuente				the source, the fountain	fountain, source, source				noun	f		31	21442088	Level31 ObjectsPart2
la lista			la enumeracion	the list					noun	f		31	21442092	Level31 ObjectsPart2
la maleta				the suitcase					noun	f		31	21442210	Level31 ObjectsPart2
el mapa				the map					noun	m		31	21442211	Level31 ObjectsPart2
la máquina				the machine					noun	f		31	21442216	Level31 ObjectsPart2
la mochila				the backpack	backpack, the rucksack, der Rucksack, the backpack, a backpack, bagpack, book bag				noun	f		31	21442221	Level31 ObjectsPart2
la moneda				the coin, the currency					noun	f		31	21442240	Level31 ObjectsPart2
la moto				the motorcycle	motorcycle, scooter				noun	f		31	21442243	Level31 ObjectsPart2
el motor				the motor					noun	m		31	21442247	Level31 ObjectsPart2
la nota				the note					noun	f		32	21442281	Level32 ObjectsPart3
el objeto				the object					noun	m		32	21442284	Level32 ObjectsPart3
la página				the page					noun	f		32	21442293	Level32 ObjectsPart3
la pantalla				the screen					noun	f		32	21442299	Level32 ObjectsPart3
el papel				the paper	role, Tuch, a role, the role, part, the role, paper				noun	m		32	21442305	Level32 ObjectsPart3
el periódico				the newspaper (p..)					noun	m		32	21442312	Level32 ObjectsPart3
la pieza				the piece					noun	f		32	21442316	Level32 ObjectsPart3
la pluma				the feather, the pen					noun	f		32	21442320	Level32 ObjectsPart3
el polvo				the powder, the dust		dust, powder			noun, idiom	m		32	21442396	Level32 ObjectsPart3
el puente				the bridge					noun	m		32	21442405	Level32 ObjectsPart3
la radio				the radio	radium				noun	m		32	21442407	Level32 ObjectsPart3
la regla				the rule, the ruler	period	the rule, the ruler			noun	f		32	21442431	Level32 ObjectsPart3
el reloj				the clock					noun	m		32	21442438	Level32 ObjectsPart3
la revista				the magazine					noun	f		32	21442444	Level32 ObjectsPart3
la rueda				the wheel					noun	f		32	21442447	Level32 ObjectsPart3
la tarjeta				the card					noun	f		32	21442449	Level32 ObjectsPart3
las tijeras				the scissors					noun	f		32	21442452	Level32 ObjectsPart3
el tren				the train					noun	m		32	21442458	Level32 ObjectsPart3
el vehículo				the vehicle					noun	m		32	21442462	Level32 ObjectsPart3
soy				I am (permanent)								33	181429864	Level33 ToBeSerEstar
eres				you (singular) are (permanent)	you are (concrete), you are, you are (concrete, permanent), you (s) are, you (informal) are (permanent), you are (presente)(ser)				verb conjugation			33	181429825	Level33 ToBeSerEstar
es				he, she, it is; you (formal) are (permanent)								33	181429902	Level33 ToBeSerEstar
somos				we are (permanent)	we are, we are (permanent), we are (presente)(ser)				verb conjugation			33	181429911	Level33 ToBeSerEstar
sois				you (plural) are (permanent)	you are (plural, concrete), you are plural, you all are, you are (plural), you are (they), you p) are, you (plural) are, you are (jullie zijn)				verb conjugation			33	181429941	Level33 ToBeSerEstar
estoy				I am (temporary)	I'm, to be, I am (a temporary condition), I am (temp), I am (temporary condition), I am (condition), I am (presente)(estar)				verb conjugation			33	181429953	Level33 ToBeSerEstar
estás				you (singular) are (temporary)	du bist, you are living, you (informal) are (temporary), you are (temporary condition), you are (presente)(estar)				verb conjugation			33	181429978	Level33 ToBeSerEstar
está				he, she, it is; you (formal) are (temporary)	he/she is, or formal you are, er, sie, es ist, he is, viviendo, he is, she is, you (formal) are (temporary), she is (temporary condition), he is (presente)(estar)				verb conjugation			33	181429984	Level33 ToBeSerEstar
estamos				we are (temporary)	no (we are) bien ubicados - we are not well situated, we are, we are (a temporary condition), we are (temporary condition), we are (condition), we are (presente)(estar)				verb conjugation			33	181429989	Level33 ToBeSerEstar
están				you (formal), they are (temporary)	they are, you all are (temporary), they are (temporary condition), they are (presente)(estar)				verb conjugation			33	181429995	Level33 ToBeSerEstar
estáis				you (plural) are (temporary)	you (pl) are, you are (they), you all are (temporary condition)				verb conjugation			33	181430005	Level33 ToBeSerEstar
el restaurante				the restaurant								34	65701998	Level34 PlacesPart1
la playa				the beach								34	65701999	Level34 PlacesPart1
el hotel				the hotel								34	65702000	Level34 PlacesPart1
el jardín				the garden								34	65702001	Level34 PlacesPart1
el aeropuerto				the airport								34	65702002	Level34 PlacesPart1
la calle				the street								34	65702003	Level34 PlacesPart1
el café				the coffee								34	65702004	Level34 PlacesPart1
la ciudad				the city								34	65702005	Level34 PlacesPart1
la casa				the home, house (c..)								34	65702006	Level34 PlacesPart1
el castillo				the castle								34	65702007	Level34 PlacesPart1
el lugar				the place (l..)								34	65702008	Level34 PlacesPart1
el país				the country								34	65702009	Level34 PlacesPart1
la zona				the area (z..)								34	65702010	Level34 PlacesPart1
la comunidad				the community								34	65702012	Level34 PlacesPart1
la universidad				the university								34	65702013	Level34 PlacesPart1
el banco				the bank, the bench								34	65702014	Level34 PlacesPart1
la plaza				the (city) square								34	65702015	Level34 PlacesPart1
la región				the region								34	65702016	Level34 PlacesPart1
la escuela				the school (e..)								34	65702017	Level34 PlacesPart1
el cuarto				the room (c..)								34	65702018	Level34 PlacesPart1
el puerto				the port, the harbor								35	65702033	Level35 PlacesPart2
la costa				the coast								35	65702034	Level35 PlacesPart2
la sala				the room (s..) (fem.), the lounge								35	65702035	Level35 PlacesPart2
la institución				the institution								35	65702036	Level35 PlacesPart2
el área				the area (á..)								35	65702038	Level35 PlacesPart2
el hospital				the hospital								35	65702040	Level35 PlacesPart2
la nación				the nation								35	65702041	Level35 PlacesPart2
el departamento				the department, the apartment								35	65702042	Level35 PlacesPart2
el terreno				the land								35	65702043	Level35 PlacesPart2
el palacio				the palace								35	65702044	Level35 PlacesPart2
la isla				the island								35	65702045	Level35 PlacesPart2
el pueblo				the town								35	65702046	Level35 PlacesPart2
el territorio				the territory								35	65702047	Level35 PlacesPart2
el edificio				the building								35	65702048	Level35 PlacesPart2
el barrio				the neighborhood								35	65702049	Level35 PlacesPart2
el museo				the museum								35	65702050	Level35 PlacesPart2
la oficina				the office								35	65702051	Level35 PlacesPart2
el parque				the park								35	65702052	Level35 PlacesPart2
la cárcel				the jail								35	65702053	Level35 PlacesPart2
la hacienda				the ranch								35	65702054	Level35 PlacesPart2
la carretera				the road								36	65702058	Level36 PlacesPart3
el salón				the living room (s..) (masc.)								36	65702059	Level36 PlacesPart3
la patria				the homeland								36	65702060	Level36 PlacesPart3
el festival				the festival								36	65702061	Level36 PlacesPart3
la torre				the tower								36	65702062	Level36 PlacesPart3
el hogar				the home (h..)								36	65702064	Level36 PlacesPart3
la frontera				the border								36	65702065	Level36 PlacesPart3
el patio				the backyard								36	65702066	Level36 PlacesPart3
la pista				the track, the clue								36	65702067	Level36 PlacesPart3
la avenida				the avenue								36	65702068	Level36 PlacesPart3
el continente				the continent								36	65702069	Level36 PlacesPart3
el bar				the bar								36	65702070	Level36 PlacesPart3
la esquina				the corner								36	65702071	Level36 PlacesPart3
la biblioteca				the library, the bookcase								36	65702072	Level36 PlacesPart3
la ruta				the route								36	65702073	Level36 PlacesPart3
la colonia				the colony								36	65702074	Level36 PlacesPart3
oeste				west								36	65702075	Level36 PlacesPart3
la galería				the gallery								36	65702076	Level36 PlacesPart3
la agencia				the agency								36	65702077	Level36 PlacesPart3
la distancia				the distance								36	65702078	Level36 PlacesPart3
la capital				the capital (main city)								36	65702079	Level36 PlacesPart3
el amigo				the friend					noun	m		37	17433018	Level37 People
la gente				the people								37	65702333	Level37 People
señora				Mrs.								37	65702334	Level37 People
la población				the population								37	65702335	Level37 People
la cultura				the culture								37	65702336	Level37 People
el trabajador				the worker								37	65702337	Level37 People
la revolución				the revolution								37	65702338	Level37 People
el ciudadano				the citizen								37	65702339	Level37 People
el vecino				the neighbor								37	65702340	Level37 People
el compañero				the colleague, the partner								37	65702341	Level37 People
la audiencia				the audience								37	65702342	Level37 People
la pareja				the couple								37	65702343	Level37 People
el matrimonio				the marriage								37	65702344	Level37 People
la victima				the victim								37	65702345	Level37 People
el individuo				the individual								37	65702346	Level37 People
el turismo				the tourism								37	65702347	Level37 People
la humanidad				the humanity								37	65702348	Level37 People
el enemigo				the enemy								37	65702349	Level37 People
la costumbre				the custom, the habit								37	65702350	Level37 People
la chica				the girl (c..)								37	65702351	Level37 People
el campesino				the peasant								37	65702352	Level37 People
la feria				the fair								37	65702353	Level37 People
el caballero				the gentleman								37	65702355	Level37 People
el testigo				the witness								37	65702356	Level37 People
el adulto				the adult								37	65702357	Level37 People
me				me, to me								38	67382350	Level38 ObjectPronouns
te				you (singular), to you (singular)								38	67382358	Level38 ObjectPronouns
le				to him, to her, to it, to you (usted)								38	67382370	Level38 ObjectPronouns
les				to them, to you (ustedes)								38	67382379	Level38 ObjectPronouns
nos				us, to us								38	67382381	Level38 ObjectPronouns
os				you (plural), to you (plural)								38	67655809	Level38 ObjectPronouns
lo				him, it, you (usted)								38	67382387	Level38 ObjectPronouns
la				her, it, you (usted)								38	67382390	Level38 ObjectPronouns
los				them, you (ustedes) (masc.)								38	67382397	Level38 ObjectPronouns
las				them, you (ustedes) (fem.)								38	67382399	Level38 ObjectPronouns
dos				two					number	N/A		39	67921491	Level39 Numbers
tres				three					number	N/A		39	67921492	Level39 Numbers
cuatro				four					number	N/A		39	67921493	Level39 Numbers
cinco				five					number	N/A		39	67921494	Level39 Numbers
seis				six					number	N/A		39	67921495	Level39 Numbers
siete				seven					number	N/A		39	67921496	Level39 Numbers
ocho				eight					number	N/A		39	67921497	Level39 Numbers
nueve				nine					number	N/A		39	67921498	Level39 Numbers
diez				ten					number	N/A		39	67921499	Level39 Numbers
once				eleven					number	N/A		39	67921500	Level39 Numbers
doce				twelve					number	N/A		39	67921501	Level39 Numbers
trece				thirteen					number	N/A		39	67921502	Level39 Numbers
catorce				fourteen					number	N/A		39	67921503	Level39 Numbers
quince				fifteen					number	N/A		39	67921504	Level39 Numbers
veinte				twenty					number	N/A		39	67921505	Level39 Numbers
treinta				thirty					number	N/A		39	67921506	Level39 Numbers
cuarenta				forty					number	N/A		39	67921507	Level39 Numbers
cincuenta				fifty					number			39	67921508	Level39 Numbers
sesenta				sixty					number	N/A		39	67921509	Level39 Numbers
setenta				seventy					number	N/A		39	67921510	Level39 Numbers
el número				the number (n..)								39	67921511	Level39 Numbers
mil				one thousand								39	67921512	Level39 Numbers
la mayoría				the majority								39	67921513	Level39 Numbers
el metro				the meter								39	67921514	Level39 Numbers
el par				the pair								39	67921515	Level39 Numbers
el kilómetro				the kilometer								39	67921516	Level39 Numbers
millón				million								39	67921518	Level39 Numbers
la tonelada				the ton								39	67921519	Level39 Numbers
la mitad				the half								39	67921520	Level39 Numbers
tercer				third					adjective	m		39	67921521	Level39 Numbers
doble				double					adjective	m		39	67921522	Level39 Numbers
gustar				to like								40	68355382	Level40 PastTense
llover				to rain					verb			40	68355383	Level40 PastTense
siquiera				at least, even								40	68355384	Level40 PastTense
dejar				to leave (d..)								40	68355385	Level40 PastTense
pasar				to pass, to happen (p..)								40	68355386	Level40 PastTense
recién				just								40	68355387	Level40 PastTense
poner				to put					verb	N/A		40	68355388	Level40 PastTense
explicar				to explain					verb			40	68355389	Level40 PastTense
preguntar				to ask (pr..)					verb			40	68355390	Level40 PastTense
salir				to leave (s..)								40	68355391	Level40 PastTense
pedir				to ask for, to request (pe..)								40	68355392	Level40 PastTense
recibir				to receive								40	68355393	Level40 PastTense
decidir				to decide				deh-sid-ear	verb			40	68355394	Level40 PastTense
lograr				to achieve, to reach (l..)								40	68355395	Level40 PastTense
ocurrir				to happen (o..)								40	68355396	Level40 PastTense
responder				to respond, reply (r..)								40	68355397	Level40 PastTense
llamar				to call					verb	n/a		40	68355398	Level40 PastTense
ganar				to win, to earn								40	68355399	Level40 PastTense
perder				to lose					verb			40	68355400	Level40 PastTense
terminar				to finish (t..)								40	68355401	Level40 PastTense
iniciar				to begin (i..)								40	68355402	Level40 PastTense
caer				to fall					verb	N/A		40	68355403	Level40 PastTense
conseguir				to get								40	68355404	Level40 PastTense
permitir				to allow								40	68355405	Level40 PastTense
obtener				to obtain								40	68355406	Level40 PastTense
contestar				to answer (c..)								40	68355407	Level40 PastTense
alcanzar				to reach (a..)								40	68355408	Level40 PastTense
sacar				to take out								40	68355410	Level40 PastTense
negar				to deny								40	68355411	Level40 PastTense
considerar				to consider					verb	N/A		40	68355412	Level40 PastTense
intentar				to try (i..)					verb			40	68355413	Level40 PastTense
insistir				to insist					verb	N/A		40	68355414	Level40 PastTense
ofrecer				to offer					verb			40	68355415	Level40 PastTense
hace				ago								40	103324185	Level40 PastTense
comprar				to buy					verb			41	73295236	Level41 VerbsPresent3Part1
dudar				to doubt					verb			41	73295321	Level41 VerbsPresent3Part1
llenar				to fill					verb			41	73295335	Level41 VerbsPresent3Part1
salvar				to save	to go around or over				verb			41	73295411	Level41 VerbsPresent3Part1
regresar				to return, to come back (r..)					verb			41	73295472	Level41 VerbsPresent3Part1
continuar				to continue					verb	N/A		41	73295546	Level41 VerbsPresent3Part1
poseer				to possess, own					verb			41	73295619	Level41 VerbsPresent3Part1
mezclar				to mix					verb	m/f		41	73295627	Level41 VerbsPresent3Part1
parar				to stop (p..)					verb			41	73295641	Level41 VerbsPresent3Part1
añadir				to add (a..)					verb			41	73295710	Level41 VerbsPresent3Part1
vivir				to live					verb			41	73295717	Level41 VerbsPresent3Part1
utilizar				to use (u.., long)					verb			41	73295735	Level41 VerbsPresent3Part1
valer				to cost, to be worth (v..)					verb	N/A		41	73295748	Level41 VerbsPresent3Part1
contener				to contain					verb	N/A		41	73295888	Level41 VerbsPresent3Part1
gastar				to spend					verb			41	73295978	Level41 VerbsPresent3Part1
afectar				to affect, to upset, to damage				afekˈtaɾ	verb	N/A		42	73296675	Level42 VerbsPresent3Part2
mejorar				to improve					verb			42	73296685	Level42 VerbsPresent3Part2
desear				to desire (d..)					verb			42	73296689	Level42 VerbsPresent3Part2
observar				to observe					verb	N/A		42	73296720	Level42 VerbsPresent3Part2
consultar				to consult					verb			42	73296773	Level42 VerbsPresent3Part2
volar				to fly								42	73296830	Level42 VerbsPresent3Part2
crear				to create								42	101698169	Level42 VerbsPresent3Part2
creer				to think, to believe (c..)					verb			42	73296889	Level42 VerbsPresent3Part2
reservar				to reserve	to book				verb			42	73296907	Level42 VerbsPresent3Part2
expresar				to express					verb			42	73296911	Level42 VerbsPresent3Part2
reconocer				to recognize					verb	N/A		42	73296000	Level42 VerbsPresent3Part2
interesarse				to take an interest, to become interested	to be interested in, to take interest in							42	73296107	Level42 VerbsPresent3Part2
costar				to cost, to be worth (c..)					verb	n/a		42	73296196	Level42 VerbsPresent3Part2
manejar				to handle, to drive				mah-nay-har’	verb	n/a		42	73296206	Level42 VerbsPresent3Part2
ocupar				to occupy					verb	N/A		42	73296251	Level42 VerbsPresent3Part2
cortar				to cut (c..)					verb			42	73296256	Level42 VerbsPresent3Part2
trabajar				to work								42	73296380	Level42 VerbsPresent3Part2
rechazar				to reject					verb			42	73296415	Level42 VerbsPresent3Part2
tratar				to treat	to treat, to handle				verb			43, 58	73297076	Level43 Level58 VerbsPresent3Part3 VerbsPresentPerfect
usar				to use (u.., short)					verb	N/A		43	73297121	Level43 VerbsPresent3Part3
pertenecer				to belong	to belong to, pertain to, to belong, to pertain, to appertain, to belong, to pertain				verb	N/A		43	73297278	Level43 VerbsPresent3Part3
andar				to walk, to go (a..)					verb	N/A		43	73297297	Level43 VerbsPresent3Part3
levantar				to lift					verb			43	73297367	Level43 VerbsPresent3Part3
necesitar				to need					verb			43	73297397	Level43 VerbsPresent3Part3
descansar				to rest					verb			43	73297408	Level43 VerbsPresent3Part3
esperar				to hope, to wait								43	73297426	Level43 VerbsPresent3Part3
tirar				to throw, to toss, to throw away					verb	N/A		43	73297467	Level43 VerbsPresent3Part3
girar				to turn					verb			43	73297481	Level43 VerbsPresent3Part3
derrotar				to defeat								43	101697936	Level43 VerbsPresent3Part3
curar				to heal, to cure					verb			43	73297529	Level43 VerbsPresent3Part3
saltar				to jump					verb			43	101840910	Level43 VerbsPresent3Part3
cantar				to sing					verb			43	73297539	Level43 VerbsPresent3Part3
secar				to dry					verb			43	73297563	Level43 VerbsPresent3Part3
odiar				to hate					verb	n/a		43	73297613	Level43 VerbsPresent3Part3
alquilar				to rent	to rent/to hire				verb			44	102197228	Level44 VerbsInfinitive1
despertar				to wake up					verb	N/A		44	102197240	Level44 VerbsInfinitive1
evitar				to avoid, to prevent					verb	N/A		44	102197256	Level44 VerbsInfinitive1
mantener				to maintain, to support, to hold					verb			44	102197261	Level44 VerbsInfinitive1
cambiar				to change					verb	N/A		44	102197270	Level44 VerbsInfinitive1
establecer				to establish					verb	N/A		44	102197284	Level44 VerbsInfinitive1
resolver				to solve, to resolve								44	102197298	Level44 VerbsInfinitive1
producir				to produce					verb			44	102197306	Level44 VerbsInfinitive1
morir				to die					verb			44	102197361	Level44 VerbsInfinitive1
partir				to cut (p..)								44	103526564	Level44 VerbsInfinitive1
entender				to understand					verb	N/A		45	103177205	Level45 PhrasalFutureTense
escuchar				to listen					verb			45	103177354	Level45 PhrasalFutureTense
reducir				to reduce					verb	N/A		45	103177360	Level45 PhrasalFutureTense
olvidar				to forget					verb			45	103177366	Level45 PhrasalFutureTense
abandonar				to abandon					verb	N/A		45	103177376	Level45 PhrasalFutureTense
aumentar				to increase								45	103177396	Level45 PhrasalFutureTense
aprender				to learn					verb			45	103177402	Level45 PhrasalFutureTense
superar				to overcome					verb			45	103177504	Level45 PhrasalFutureTense
controlar				to control					verb	N/A		45	103177567	Level45 PhrasalFutureTense
recuperar				to recover					verb	N/A		45	103177880	Level45 PhrasalFutureTense
descubrir				to discover					verb			45	103177895	Level45 PhrasalFutureTense
